k_wp,k3,w,fen,engine_name,cai_score
0.003,0.002,0.8,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1950,0.7375499425704318
0.003,0.002,0.8,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_2007,0.7375499425704318
0.003,0.002,0.8,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_2050,0.7375499425704318
0.003,0.002,0.8,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_full_1,0.7375499425704318
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1100,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1200,0.2919565440644882
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1300,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1400,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1500,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1600,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1700,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1800,0.2919565440644882
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1900,0.2919565440644882
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1320,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1450,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1550,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1650,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1750,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1850,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1950,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_2007,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_2050,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_full_1,0.36504082677225114
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1100,11.436148429205081
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1200,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1300,2.2383961070987346
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1400,2.8286510285827826
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1500,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1600,11.436148429205081
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1700,11.436148429205081
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1800,11.436148429205081
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1320,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1900,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1450,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1550,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1650,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1750,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1850,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1950,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2007,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2050,0.6004935953889641
0.003,0.002,0.8,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_full_1,0.6004935953889641
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1100,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1200,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1300,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1400,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1500,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1600,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1700,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1800,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1900,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1320,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1450,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1550,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1650,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1750,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1850,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1950,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2007,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2050,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_full_1,0.14755578989695362
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1100,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1200,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1300,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1400,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1500,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1600,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1700,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1800,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1900,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1320,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1450,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1550,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1650,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1750,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1850,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1950,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2007,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2050,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_full_1,-0.36266806792499573
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1100,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1200,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1300,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1400,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1500,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1600,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1700,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1800,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1900,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1320,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1450,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1550,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1650,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1750,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1850,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1950,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2007,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2050,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_full_1,0.283928539810405
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1100,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1200,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1300,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1400,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1500,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1600,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1700,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1800,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1900,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1320,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1450,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1550,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1650,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1750,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1850,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1950,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2007,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2050,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_full_1,0.501555967723247
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1100,3.209768971935567
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1200,3.209768971935567
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1300,3.571987285845907
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1400,3.209768971935567
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1500,3.209768971935567
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1600,3.209768971935567
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1700,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1800,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1320,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1900,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1450,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1550,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1650,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1750,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1850,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1950,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_2007,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_2050,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_full_1,0.4222749042615703
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1100,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1200,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1300,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1400,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1500,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1600,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1700,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1800,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1900,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1320,0.7481048178853831
0.003,0.002,1.0,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1450,0.7481048178853831
